Assets,Return,Volatility
21 32 33 54 ,7.835,11.6922
21 32 33 55 ,7.8225,12.4634
21 32 33 56 ,7.77,11.1399
21 32 33 57 ,7.465,10.4881
21 32 34 53 ,7.9725,10.8133
21 32 34 55 ,8,12.2539
21 32 34 56 ,7.9475,10.9177
21 32 34 57 ,7.6425,10.2219
21 32 35 49 ,7.855,12.5864
21 32 35 50 ,7.885,11.2473
21 32 35 53 ,7.8175,10.8245
21 32 35 54 ,7.8575,11.4451
21 32 35 55 ,7.845,12.2143
21 32 35 56 ,7.7925,10.8773
21 32 35 57 ,7.4875,10.2172
21 32 36 45 ,7.8875,10.2355
21 32 36 48 ,7.9275,10.8121
21 32 36 49 ,7.57,12.0997
21 32 36 50 ,7.6,10.8227
21 32 36 53 ,7.5325,10.3052
21 32 36 54 ,7.5725,10.9414
21 32 36 55 ,7.56,11.7148
21 32 36 56 ,7.5075,10.3732
21 32 37 48 ,7.97,10.3773
21 32 37 49 ,7.6125,11.6646
21 32 37 50 ,7.6425,10.4485
21 32 37 54 ,7.615,10.4485
21 32 37 55 ,7.6025,11.1973
21 32 38 49 ,7.8625,12.4193
21 32 38 50 ,7.8925,11.0475
21 32 38 53 ,7.825,10.5518
21 32 38 54 ,7.865,11.2268
21 32 38 55 ,7.8525,11.9677
21 32 38 56 ,7.8,10.6617
21 32 38 57 ,7.495,10.0054
21 32 39 49 ,7.7025,11.684
21 32 39 50 ,7.7325,10.524
21 32 39 54 ,7.705,10.5304
21 32 39 55 ,7.6925,11.2914
21 32 39 56 ,7.64,10.006
21 32 40 49 ,7.575,10.7158
21 32 42 48 ,7.9425,10.0107
21 32 42 49 ,7.585,11.6496
21 32 42 50 ,7.615,10.2438
21 32 42 54 ,7.5875,10.1765
21 32 42 55 ,7.575,10.868
21 32 43 53 ,7.97,10.5364
21 32 43 55 ,7.9975,11.7965
21 32 43 56 ,7.945,10.6547
21 32 44 49 ,7.91,12.0116
21 32 44 50 ,7.94,10.9066
21 32 44 53 ,7.8725,10.2297
21 32 44 54 ,7.9125,10.8578
21 32 44 55 ,7.9,11.5672
21 32 44 56 ,7.8475,10.3495
21 32 45 49 ,7.215,10.2414
21 32 46 49 ,7.415,11.2293
21 32 46 50 ,7.445,10.072
21 32 46 55 ,7.405,10.4959
21 32 48 49 ,7.255,10.9658
21 32 48 55 ,7.245,10.2534
21 32 49 58 ,7.8925,11.7386
21 32 50 58 ,7.9225,10.2839
21 32 54 58 ,7.895,10.3841
21 32 55 58 ,7.8825,11.0587
21 33 34 45 ,7.8825,10.1421
21 33 34 48 ,7.9225,10.7804
21 33 34 49 ,7.565,12.1114
21 33 34 50 ,7.595,10.4511
21 33 34 53 ,7.5275,10.3146
21 33 34 54 ,7.5675,11.0281
21 33 34 55 ,7.555,11.7458
21 33 34 56 ,7.5025,10.3897
21 33 35 45 ,7.7275,10.1116
21 33 35 46 ,7.9275,10.8806
21 33 35 48 ,7.7675,10.667
21 33 35 49 ,7.41,12.0387
21 33 35 50 ,7.44,10.4879
21 33 35 53 ,7.3725,10.2782
21 33 35 54 ,7.4125,10.9277
21 33 35 55 ,7.4,11.662
21 33 35 56 ,7.3475,10.2992
21 33 36 37 ,7.84,11.705
21 33 36 39 ,7.93,11.3471
21 33 36 40 ,7.8025,10.0695
21 33 36 42 ,7.8125,10.7592
21 33 36 46 ,7.6425,10.4296
21 33 36 48 ,7.4825,10.2201
21 33 36 49 ,7.125,11.5683
21 33 36 50 ,7.155,10.0763
21 33 36 54 ,7.1275,10.4426
21 33 36 55 ,7.115,11.1785
21 33 37 39 ,7.9725,10.7881
21 33 37 42 ,7.855,10.2568
21 33 37 49 ,7.1675,11.0987
21 33 37 55 ,7.1575,10.6206
21 33 38 46 ,7.935,10.6687
21 33 38 48 ,7.775,10.462
21 33 38 49 ,7.4175,11.8552
21 33 38 50 ,7.4475,10.2631
21 33 38 54 ,7.42,10.6891
21 33 38 55 ,7.4075,11.3944
21 33 38 56 ,7.355,10.0608
21 33 39 42 ,7.945,10.1254
21 33 39 49 ,7.2575,10.9133
21 33 39 55 ,7.2475,10.5063
21 33 41 49 ,7.895,11.2187
21 33 41 55 ,7.885,10.3729
21 33 42 49 ,7.14,10.8108
21 33 43 48 ,7.92,10.0786
21 33 43 49 ,7.5625,11.678
21 33 43 50 ,7.5925,10.2305
21 33 43 54 ,7.565,10.2525
21 33 43 55 ,7.5525,10.9079
21 33 44 46 ,7.9825,10.321
21 33 44 48 ,7.8225,10.0798
21 33 44 49 ,7.465,11.4136
21 33 44 50 ,7.495,10.0959
21 33 44 54 ,7.4675,10.2857
21 33 44 55 ,7.455,10.9587
21 33 49 51 ,7.99,12.8922
21 33 49 52 ,7.96,12.4855
21 33 49 58 ,7.4475,11.0305
21 33 50 52 ,7.99,10.9595
21 33 51 53 ,7.9525,11.005
21 33 51 54 ,7.9925,11.6394
21 33 51 55 ,7.98,12.3442
21 33 51 56 ,7.9275,11.0339
21 33 51 57 ,7.6225,10.3592
21 33 52 53 ,7.9225,10.9996
21 33 52 54 ,7.9625,11.5584
21 33 52 55 ,7.95,12.2945
21 33 52 56 ,7.8975,10.9419
21 33 52 57 ,7.5925,10.2763
21 33 55 58 ,7.4375,10.3185
21 34 35 45 ,7.905,10.1238
21 34 35 48 ,7.945,10.6584
21 34 35 49 ,7.5875,11.9424
21 34 35 50 ,7.6175,10.3176
21 34 35 53 ,7.55,10.2703
21 34 35 54 ,7.59,10.9569
21 34 35 55 ,7.5775,11.6605
21 34 35 56 ,7.525,10.311
21 34 36 40 ,7.98,10.1956
21 34 36 42 ,7.99,10.8027
21 34 36 46 ,7.82,10.4684
21 34 36 48 ,7.66,10.2729
21 34 36 49 ,7.3025,11.5229
21 34 36 54 ,7.305,10.5334
21 34 36 55 ,7.2925,11.2334
21 34 37 49 ,7.345,11.0652
21 34 37 54 ,7.3475,10.0204
21 34 37 55 ,7.335,10.6926
21 34 38 45 ,7.9125,10.0355
21 34 38 48 ,7.9525,10.601
21 34 38 49 ,7.595,11.8888
21 34 38 50 ,7.625,10.242
21 34 38 53 ,7.5575,10.1267
21 34 38 54 ,7.5975,10.8631
21 34 38 55 ,7.585,11.5285
21 34 38 56 ,7.5325,10.2261
21 34 39 49 ,7.435,10.7405
21 34 39 55 ,7.425,10.4363
21 34 42 49 ,7.3175,10.6379
21 34 43 49 ,7.74,11.4903
21 34 43 54 ,7.7425,10.1841
21 34 43 55 ,7.73,10.8126
21 34 44 48 ,8,10.1598
21 34 44 49 ,7.6425,11.3913
21 34 44 50 ,7.6725,10.0093
21 34 44 54 ,7.645,10.4038
21 34 44 55 ,7.6325,11.0391
21 34 46 49 ,7.1475,10.1955
21 34 49 58 ,7.625,10.9571
21 34 51 57 ,7.8,10.2512
21 34 52 57 ,7.77,10.2116
21 34 55 58 ,7.615,10.3506
21 35 36 37 ,7.8625,11.7188
21 35 36 39 ,7.9525,11.3509
21 35 36 40 ,7.825,10.0884
21 35 36 42 ,7.835,10.7262
21 35 36 46 ,7.665,10.3686
21 35 36 48 ,7.505,10.161
21 35 36 49 ,7.1475,11.453
21 35 36 50 ,7.1775,10.0085
21 35 36 54 ,7.15,10.4352
21 35 36 55 ,7.1375,11.1523
21 35 37 39 ,7.995,10.7786
21 35 37 42 ,7.8775,10.208
21 35 37 49 ,7.19,10.9652
21 35 37 55 ,7.18,10.5794
21 35 38 46 ,7.9575,10.5467
21 35 38 48 ,7.7975,10.3407
21 35 38 49 ,7.44,11.6864
21 35 38 50 ,7.47,10.1316
21 35 38 54 ,7.4425,10.62
21 35 38 55 ,7.43,11.3106
21 35 39 42 ,7.9675,10.0642
21 35 39 49 ,7.28,10.7666
21 35 39 55 ,7.27,10.4533
21 35 41 49 ,7.9175,11.0885
21 35 41 55 ,7.9075,10.3326
21 35 42 49 ,7.1625,10.6253
21 35 43 49 ,7.585,11.4408
21 35 43 50 ,7.615,10.0236
21 35 43 54 ,7.5875,10.1059
21 35 43 55 ,7.575,10.7503
21 35 44 49 ,7.4875,11.269
21 35 44 54 ,7.49,10.2477
21 35 44 55 ,7.4775,10.9034
21 35 49 52 ,7.9825,12.4219
21 35 49 58 ,7.47,10.9225
21 35 51 53 ,7.975,10.9368
21 35 51 56 ,7.95,10.9332
21 35 51 57 ,7.645,10.2603
21 35 52 53 ,7.945,11.0707
21 35 52 54 ,7.985,11.598
21 35 52 55 ,7.9725,12.3143
21 35 52 56 ,7.92,10.9808
21 35 52 57 ,7.615,10.3262
21 35 55 58 ,7.46,10.304
21 36 37 38 ,7.87,11.5953
21 36 37 39 ,7.71,10.3092
21 36 37 44 ,7.9175,11.2346
21 36 37 58 ,7.9,10.2183
21 36 38 39 ,7.96,11.0491
21 36 38 42 ,7.8425,10.4696
21 36 38 46 ,7.6725,10.1705
21 36 38 49 ,7.155,11.2819
21 36 38 54 ,7.1575,10.2095
21 36 38 55 ,7.145,10.895
21 36 41 49 ,7.6325,10.6453
21 36 42 43 ,7.9875,10.1929
21 36 42 44 ,7.89,10.1512
21 36 43 49 ,7.3,10.9685
21 36 43 55 ,7.29,10.2493
21 36 44 49 ,7.2025,10.8317
21 36 44 55 ,7.1925,10.4538
21 36 49 51 ,7.7275,12.2195
21 36 49 52 ,7.6975,11.8733
21 36 49 58 ,7.185,10.4169
21 36 50 51 ,7.7575,10.5795
21 36 50 52 ,7.7275,10.4466
21 36 51 53 ,7.69,10.4122
21 36 51 54 ,7.73,11.0374
21 36 51 55 ,7.7175,11.7311
21 36 51 56 ,7.665,10.4209
21 36 52 53 ,7.66,10.5011
21 36 52 54 ,7.7,11.0418
21 36 52 55 ,7.6875,11.7632
21 36 52 56 ,7.635,10.4187
21 37 38 42 ,7.885,10.054
21 37 38 49 ,7.1975,10.8934
21 37 38 55 ,7.1875,10.4197
21 37 41 49 ,7.675,10.3628
21 37 43 49 ,7.3425,10.6318
21 37 44 49 ,7.245,10.4945
21 37 44 55 ,7.235,10.0287
21 37 49 51 ,7.77,11.7524
21 37 49 52 ,7.74,11.3523
21 37 49 58 ,7.2275,10.0393
21 37 50 51 ,7.8,10.1541
21 37 51 54 ,7.7725,10.5082
21 37 51 55 ,7.76,11.176
21 37 52 54 ,7.7425,10.4699
21 37 52 55 ,7.73,11.1695
21 38 39 49 ,7.2875,10.5105
21 38 39 55 ,7.2775,10.1014
21 38 41 49 ,7.925,10.9602
21 38 41 55 ,7.915,10.1069
21 38 42 49 ,7.17,10.4292
21 38 43 49 ,7.5925,11.3493
21 38 43 55 ,7.5825,10.5688
21 38 44 49 ,7.495,11.2296
21 38 44 54 ,7.4975,10.1666
21 38 44 55 ,7.485,10.7803
21 38 49 52 ,7.99,12.0476
21 38 49 58 ,7.4775,10.7862
21 38 51 53 ,7.9825,10.6084
21 38 51 56 ,7.9575,10.6604
21 38 52 53 ,7.9525,10.5712
21 38 52 54 ,7.9925,11.1617
21 38 52 55 ,7.98,11.8616
21 38 52 56 ,7.9275,10.5334
21 38 55 58 ,7.4675,10.0711
21 39 41 49 ,7.765,10.0571
21 39 43 49 ,7.4325,10.4885
21 39 44 49 ,7.335,10.1151
21 39 49 51 ,7.86,11.708
21 39 49 52 ,7.83,11.4654
21 39 50 51 ,7.89,10.1587
21 39 50 52 ,7.86,10.155
21 39 51 54 ,7.8625,10.5189
21 39 51 55 ,7.85,11.2039
21 39 52 53 ,7.7925,10.144
21 39 52 54 ,7.8325,10.652
21 39 52 55 ,7.82,11.3579
21 39 52 56 ,7.7675,10.0714
21 40 41 49 ,7.6375,10.6038
21 40 43 49 ,7.305,10.1208
21 40 49 51 ,7.7325,10.8204
21 40 49 52 ,7.7025,10.4841
21 40 52 55 ,7.6925,10.023
21 41 42 49 ,7.6475,10.9383
21 41 44 49 ,7.9725,10.9993
21 41 44 55 ,7.9625,10.1757
21 41 46 49 ,7.4775,10.0715
21 41 49 58 ,7.955,10.6614
21 42 43 49 ,7.315,10.8032
21 42 44 49 ,7.2175,10.0948
21 42 49 51 ,7.7425,11.7712
21 42 49 52 ,7.7125,11.4694
21 42 49 58 ,7.2,10.1891
21 42 51 54 ,7.745,10.2764
21 42 51 55 ,7.7325,10.8826
21 42 52 54 ,7.715,10.3455
21 42 52 55 ,7.7025,10.9779
21 43 44 49 ,7.64,11.078
21 43 44 55 ,7.63,10.303
21 43 46 49 ,7.145,10.3061
21 43 49 58 ,7.6225,10.9345
21 44 49 58 ,7.525,10.2926
21 44 52 53 ,8,10.0839
21 44 52 56 ,7.975,10.051
21 45 49 51 ,7.3725,10.2724
21 46 49 51 ,7.5725,11.3444
21 46 49 52 ,7.5425,10.9262
21 46 51 55 ,7.5625,10.4991
21 46 52 55 ,7.5325,10.4888
21 48 49 51 ,7.4125,11.0693
21 48 49 52 ,7.3825,10.6998
21 48 51 55 ,7.4025,10.2412
21 48 52 55 ,7.3725,10.2924
21 49 50 51 ,7.085,11.2393
21 49 50 52 ,7.055,10.7878
21 49 51 53 ,7.0175,10.5266
21 49 51 54 ,7.0575,11.0933
21 49 51 55 ,7.045,11.7141
21 49 52 54 ,7.0275,10.7706
21 49 52 55 ,7.015,11.4376
21 50 51 55 ,7.075,10.0568
21 50 52 55 ,7.045,10.0144
21 51 54 55 ,7.0475,10.4136
21 51 56 58 ,7.9875,10.1399
21 52 53 58 ,7.9825,10.0761
21 52 54 55 ,7.0175,10.511
21 52 56 58 ,7.9575,10.0567
22 23 24 57 ,7.545,13.8184
22 23 26 57 ,7.875,12.1168
22 23 28 57 ,7.78,12.9406
22 23 29 57 ,7.9225,13.062
22 23 31 57 ,7.97,13.5088
22 23 32 57 ,7.985,13.3197
22 23 33 50 ,7.9375,13.4845
22 23 33 53 ,7.87,13.6466
22 23 33 56 ,7.845,13.6644
22 23 33 57 ,7.54,13.0506
22 23 34 57 ,7.7175,13.2002
22 23 35 50 ,7.96,13.4313
22 23 35 53 ,7.8925,13.6624
22 23 35 56 ,7.8675,13.654
22 23 35 57 ,7.5625,13.0463
22 23 36 45 ,7.9625,12.8791
22 23 36 50 ,7.675,13.0278
22 23 36 53 ,7.6075,13.2055
22 23 36 54 ,7.6475,13.8919
22 23 36 56 ,7.5825,13.2066
22 23 36 57 ,7.2775,12.6107
22 23 37 50 ,7.7175,12.5085
22 23 37 53 ,7.65,12.624
22 23 37 54 ,7.69,13.3094
22 23 37 56 ,7.625,12.6406
22 23 37 57 ,7.32,12.053
22 23 38 50 ,7.9675,13.2307
22 23 38 53 ,7.9,13.4142
22 23 38 56 ,7.875,13.4497
22 23 38 57 ,7.57,12.8464
22 23 39 49 ,7.7775,13.9009
22 23 39 50 ,7.8075,12.1724
22 23 39 53 ,7.74,12.3071
22 23 39 54 ,7.78,12.9992
22 23 39 55 ,7.7675,13.7759
22 23 39 56 ,7.715,12.3187
22 23 39 57 ,7.41,11.6925
22 23 40 45 ,7.9675,10.6574
22 23 40 49 ,7.65,12.68
22 23 40 50 ,7.68,10.7323
22 23 40 53 ,7.6125,10.8834
22 23 40 54 ,7.6525,11.5635
22 23 40 55 ,7.64,12.2604
22 23 40 56 ,7.5875,10.9116
22 23 40 57 ,7.2825,10.2534
22 23 42 45 ,7.9775,11.328
22 23 42 49 ,7.66,13.4937
22 23 42 50 ,7.69,11.489
22 23 42 53 ,7.6225,11.6321
22 23 42 54 ,7.6625,12.3004
22 23 42 55 ,7.65,13.04
22 23 42 56 ,7.5975,11.6581
22 23 42 57 ,7.2925,11.0181
22 23 43 57 ,7.715,11.8022
22 23 44 53 ,7.9475,12.8867
22 23 44 54 ,7.9875,13.5793
22 23 44 56 ,7.9225,12.9289
22 23 44 57 ,7.6175,12.3392
22 23 45 46 ,7.8075,10.9761
22 23 45 48 ,7.6475,10.7284
22 23 45 49 ,7.29,12.02
22 23 45 50 ,7.32,10.5748
22 23 45 53 ,7.2525,10.3409
22 23 45 54 ,7.2925,11.0259
22 23 45 55 ,7.28,11.7683
22 23 45 56 ,7.2275,10.3778
22 23 46 48 ,7.8475,11.7291
22 23 46 49 ,7.49,13.0416
22 23 46 50 ,7.52,11.2305
22 23 46 53 ,7.4525,11.1928
22 23 46 54 ,7.4925,11.8849
22 23 46 55 ,7.48,12.6376
22 23 46 56 ,7.4275,11.2355
22 23 46 57 ,7.1225,10.5426
22 23 47 49 ,7.795,11.7783
22 23 47 50 ,7.825,10.3102
22 23 47 53 ,7.7575,10.1461
22 23 47 54 ,7.7975,10.8134
22 23 47 55 ,7.785,11.5045
22 23 47 56 ,7.7325,10.1624
22 23 48 49 ,7.33,12.9325
22 23 48 50 ,7.36,11.2222
22 23 48 53 ,7.2925,11.1339
22 23 48 54 ,7.3325,11.8066
22 23 48 55 ,7.32,12.5576
22 23 48 56 ,7.2675,11.1302
22 23 49 50 ,7.0025,12.7349
22 23 49 58 ,7.9675,13.8562
22 23 50 54 ,7.005,11.2539
22 23 50 58 ,7.9975,11.8597
22 23 53 58 ,7.93,12.066
22 23 54 58 ,7.97,12.7829
22 23 55 58 ,7.9575,13.4927
22 23 56 58 ,7.905,12.1224
22 23 57 58 ,7.6,11.4037
22 24 26 57 ,7.8725,12.4486
22 24 28 57 ,7.7775,13.2243
22 24 29 57 ,7.92,13.3544
22 24 31 57 ,7.9675,13.7733
22 24 32 57 ,7.9825,13.5986
22 24 33 50 ,7.935,13.7158
22 24 33 53 ,7.8675,13.9639
22 24 33 56 ,7.8425,13.9877
22 24 33 57 ,7.5375,13.356
22 24 34 57 ,7.715,13.5881
22 24 35 50 ,7.9575,13.6962
22 24 35 57 ,7.56,13.3852
22 24 36 45 ,7.96,13.1981
22 24 36 48 ,8,13.9809
22 24 36 50 ,7.6725,13.2923
22 24 36 53 ,7.605,13.5578
22 24 36 56 ,7.58,13.5655
22 24 36 57 ,7.275,12.9523
22 24 37 50 ,7.715,12.7559
22 24 37 53 ,7.6475,12.9648
22 24 37 54 ,7.6875,13.6754
22 24 37 56 ,7.6225,12.9879
22 24 37 57 ,7.3175,12.3814
22 24 38 50 ,7.965,13.5092
22 24 38 53 ,7.8975,13.7788
22 24 38 56 ,7.8725,13.8199
22 24 38 57 ,7.5675,13.2003
22 24 39 50 ,7.805,12.4304
22 24 39 53 ,7.7375,12.6602
22 24 39 54 ,7.7775,13.3773
22 24 39 56 ,7.7125,12.6785
22 24 39 57 ,7.4075,12.0347
22 24 40 45 ,7.965,10.9595
22 24 40 49 ,7.6475,12.9314
22 24 40 50 ,7.6775,10.9708
22 24 40 53 ,7.61,11.2291
22 24 40 54 ,7.65,11.938
22 24 40 55 ,7.6375,12.6254
22 24 40 56 ,7.585,11.2644
22 24 40 57 ,7.28,10.5868
22 24 42 45 ,7.975,11.5931
22 24 42 49 ,7.6575,13.7137
22 24 42 50 ,7.6875,11.6926
22 24 42 53 ,7.62,11.9372
22 24 42 54 ,7.66,12.6351
22 24 42 55 ,7.6475,13.3667
22 24 42 56 ,7.595,11.9699
22 24 42 57 ,7.29,11.3089
22 24 43 57 ,7.7125,12.0641
22 24 44 53 ,7.945,13.2527
22 24 44 54 ,7.985,13.9686
22 24 44 56 ,7.92,13.3006
22 24 44 57 ,7.615,12.6936
22 24 45 46 ,7.805,11.2573
22 24 45 48 ,7.645,11.0553
22 24 45 49 ,7.2875,12.2383
22 24 45 50 ,7.3175,10.7638
22 24 45 53 ,7.25,10.6506
22 24 45 54 ,7.29,11.3679
22 24 45 55 ,7.2775,12.1009
22 24 45 56 ,7.225,10.6948
22 24 46 48 ,7.845,12.0646
22 24 46 49 ,7.4875,13.2756
22 24 46 50 ,7.5175,11.4464
22 24 46 53 ,7.45,11.5171
22 24 46 54 ,7.49,12.2381
22 24 46 55 ,7.4775,12.9812
22 24 46 56 ,7.425,11.5663
22 24 46 57 ,7.12,10.8542
22 24 47 49 ,7.7925,12.0581
22 24 47 50 ,7.8225,10.5691
22 24 47 53 ,7.755,10.5269
22 24 47 54 ,7.795,11.2232
22 24 47 55 ,7.7825,11.9023
22 24 47 56 ,7.73,10.5512
22 24 48 49 ,7.3275,13.2014
22 24 48 50 ,7.3575,11.4761
22 24 48 53 ,7.29,11.4977
22 24 48 54 ,7.33,12.1978
22 24 48 55 ,7.3175,12.937
22 24 48 56 ,7.265,11.5019
22 24 50 54 ,7.0025,11.5306
22 24 50 58 ,7.995,12.0974
22 24 53 58 ,7.9275,12.3997
22 24 54 58 ,7.9675,13.1424
22 24 55 58 ,7.955,13.844
22 24 56 58 ,7.9025,12.4617
22 24 57 58 ,7.5975,11.7265
22 25 36 57 ,7.965,13.2422
22 25 40 57 ,7.97,10.8211
22 25 42 57 ,7.98,11.6444
22 25 45 49 ,7.9775,12.7262
22 25 45 53 ,7.94,11.0019
22 25 45 54 ,7.98,11.6788
22 25 45 55 ,7.9675,12.429
22 25 45 56 ,7.915,11.053
22 25 45 57 ,7.61,10.3924
22 25 46 57 ,7.81,11.4166
22 25 48 53 ,7.98,11.9785
22 25 48 56 ,7.955,11.9901
22 25 48 57 ,7.65,11.5208
22 25 49 50 ,7.69,13.5298
22 25 49 53 ,7.6225,13.1587
22 25 49 54 ,7.6625,13.8315
22 25 49 56 ,7.5975,13.1932
22 25 49 57 ,7.2925,12.7447
22 25 50 53 ,7.6525,11.4356
22 25 50 54 ,7.6925,12.0365
22 25 50 55 ,7.68,12.8248
22 25 50 56 ,7.6275,11.4398
22 25 50 57 ,7.3225,11.1174
22 25 53 54 ,7.625,12.0769
22 25 53 55 ,7.6125,12.8445
22 25 53 56 ,7.56,11.407
22 25 53 57 ,7.255,10.8748
22 25 54 55 ,7.6525,13.5386
22 25 54 56 ,7.6,12.1087
22 25 54 57 ,7.295,11.507
22 25 55 56 ,7.5875,12.8598
22 25 55 57 ,7.2825,12.285
22 25 56 57 ,7.23,10.8464
22 26 33 57 ,7.8675,11.9194
22 26 35 57 ,7.89,11.7632
22 26 36 49 ,7.9725,13.5494
22 26 36 53 ,7.935,11.9482
22 26 36 54 ,7.975,12.6183
22 26 36 55 ,7.9625,13.3978
22 26 36 56 ,7.91,11.9634
22 26 36 57 ,7.605,11.354
22 26 37 53 ,7.9775,11.3604
22 26 37 56 ,7.9525,11.3934
22 26 37 57 ,7.6475,10.7924
22 26 38 57 ,7.8975,11.5751
22 26 39 57 ,7.7375,10.548
22 26 40 49 ,7.9775,11.583
22 26 40 54 ,7.98,10.3949
22 26 40 55 ,7.9675,11.1007
22 26 42 49 ,7.9875,12.3774
22 26 42 53 ,7.95,10.4651
22 26 42 54 ,7.99,11.1073
22 26 42 55 ,7.9775,11.861
22 26 42 56 ,7.925,10.5098
22 26 44 57 ,7.945,11.0779
22 26 45 49 ,7.6175,10.8407
22 26 45 55 ,7.6075,10.5384
22 26 46 49 ,7.8175,12.0111
22 26 46 50 ,7.8475,10.3128
22 26 46 53 ,7.78,10.1269
22 26 46 54 ,7.82,10.7883
22 26 46 55 ,7.8075,11.5506
22 26 46 56 ,7.755,10.1904
22 26 48 49 ,7.6575,11.8507
22 26 48 50 ,7.6875,10.2554
22 26 48 53 ,7.62,10.0123
22 26 48 54 ,7.66,10.6556
22 26 48 55 ,7.6475,11.4196
22 26 48 56 ,7.595,10.0248
22 26 49 50 ,7.33,11.7913
22 26 49 53 ,7.2625,11.3463
22 26 49 54 ,7.3025,12.0018
22 26 49 55 ,7.29,12.7548
22 26 49 56 ,7.2375,11.385
22 26 50 54 ,7.3325,10.2206
22 26 50 55 ,7.32,11.0211
22 26 53 54 ,7.265,10.249
22 26 53 55 ,7.2525,11.0263
22 26 54 55 ,7.2925,11.7063
22 26 54 56 ,7.24,10.2851
22 26 55 56 ,7.2275,11.0428
22 26 57 58 ,7.9275,10.1026
22 27 36 57 ,7.9575,12.1163
22 27 37 57 ,8,11.5918
22 27 42 57 ,7.9725,10.916
22 27 45 49 ,7.97,11.9617
22 27 45 50 ,8,10.8583
22 27 45 53 ,7.9325,10.1787
22 27 45 54 ,7.9725,10.8056
22 27 45 55 ,7.96,11.5984
22 27 45 56 ,7.9075,10.277
22 27 46 57 ,7.8025,10.6045
22 27 48 53 ,7.9725,11.111
22 27 48 55 ,8,12.5116
22 27 48 56 ,7.9475,11.1632
22 27 48 57 ,7.6425,10.6632
22 27 49 50 ,7.6825,12.9895
22 27 49 53 ,7.615,12.328
22 27 49 54 ,7.655,12.9592
22 27 49 55 ,7.6425,13.7424
22 27 49 56 ,7.59,12.4005
22 27 49 57 ,7.285,11.9273
22 27 50 53 ,7.645,10.8573
22 27 50 54 ,7.685,11.3924
22 27 50 55 ,7.6725,12.2091
22 27 50 56 ,7.62,10.9023
22 27 50 57 ,7.315,10.5693
22 27 53 54 ,7.6175,11.1319
22 27 53 55 ,7.605,11.9467
22 27 53 56 ,7.5525,10.5483
22 27 54 55 ,7.645,12.6031
22 27 54 56 ,7.5925,11.2058
22 27 54 57 ,7.2875,10.5586
22 27 55 56 ,7.58,12
22 27 55 57 ,7.275,11.3872
22 28 33 57 ,7.7725,12.7639
22 28 34 57 ,7.95,12.7772
22 28 35 57 ,7.795,12.5702
22 28 36 50 ,7.9075,12.7122
22 28 36 53 ,7.84,12.7406
22 28 36 54 ,7.88,13.4332
22 28 36 56 ,7.815,12.7668
22 28 36 57 ,7.51,12.1895
22 28 37 50 ,7.95,12.2071
22 28 37 53 ,7.8825,12.1646
22 28 37 54 ,7.9225,12.8561
22 28 37 55 ,7.91,13.5941
22 28 37 56 ,7.8575,12.208
22 28 37 57 ,7.5525,11.6405
22 28 38 57 ,7.8025,12.4578
22 28 39 53 ,7.9725,11.8871
22 28 39 55 ,8,13.3515
22 28 39 56 ,7.9475,11.9258
22 28 39 57 ,7.6425,11.3211
22 28 40 49 ,7.8825,12.5819
22 28 40 50 ,7.9125,10.5673
22 28 40 53 ,7.845,10.5355
22 28 40 54 ,7.885,11.2156
22 28 40 55 ,7.8725,11.896
22 28 40 56 ,7.82,10.5947
22 28 42 49 ,7.8925,13.4358
22 28 42 50 ,7.9225,11.3755
22 28 42 53 ,7.855,11.3478
22 28 42 54 ,7.895,12.0122
22 28 42 55 ,7.8825,12.7341
22 28 42 56 ,7.83,11.4024
22 28 42 57 ,7.525,10.7925
22 28 43 57 ,7.9475,11.663
22 28 44 57 ,7.85,11.8805
22 28 45 48 ,7.88,10.4569
22 28 45 49 ,7.5225,11.9029
22 28 45 50 ,7.5525,10.3918
22 28 45 54 ,7.525,10.6452
22 28 45 55 ,7.5125,11.3739
22 28 45 56 ,7.46,10.0279
22 28 46 49 ,7.7225,13.0771
22 28 46 50 ,7.7525,11.2258
22 28 46 53 ,7.685,11.0106
22 28 46 54 ,7.725,11.6932
22 28 46 55 ,7.7125,12.4223
22 28 46 56 ,7.66,11.0828
22 28 46 57 ,7.355,10.4267
22 28 48 49 ,7.5625,12.9178
22 28 48 50 ,7.5925,11.1588
22 28 48 53 ,7.525,10.8907
22 28 48 54 ,7.565,11.5571
22 28 48 55 ,7.5525,12.2877
22 28 48 56 ,7.5,10.9162
22 28 48 57 ,7.195,10.4565
22 28 49 50 ,7.235,12.795
22 28 49 53 ,7.1675,12.3463
22 28 49 54 ,7.2075,13.0154
22 28 49 55 ,7.195,13.733
22 28 49 56 ,7.1425,12.3942
22 28 50 53 ,7.1975,10.4796
22 28 50 54 ,7.2375,11.0786
22 28 50 55 ,7.225,11.8445
22 28 50 56 ,7.1725,10.4972
22 28 53 54 ,7.17,11.0605
22 28 53 55 ,7.1575,11.8077
22 28 53 56 ,7.105,10.3954
22 28 54 55 ,7.1975,12.5118
22 28 54 56 ,7.145,11.1075
22 28 55 56 ,7.1325,11.836
22 28 57 58 ,7.8325,11.063
22 29 33 57 ,7.915,12.8792
22 29 35 57 ,7.9375,12.6881
22 29 36 53 ,7.9825,12.8515
22 29 36 56 ,7.9575,12.8673
22 29 36 57 ,7.6525,12.2886
22 29 37 56 ,8,12.3061
